 3310.00    1.0820        9025.8        9025.8    
 3300.00    1.0820        8998.5        8998.5    
 3290.00    1.0820        8971.3        8971.3    
 3280.00    1.0820        8944.0        8944.0    
 3270.00    1.0820        8916.7        8916.7    
 3260.00    1.0820        8889.5        8889.5    
 3250.00    1.0820        8862.2        8862.2    
 3240.00    1.0820        8835.0        8835.0    
 3230.00    1.0820        8807.7        8807.7    
 3220.00    1.0820        8780.4        8780.4    
 3210.00    1.0820        8753.2        8753.2    
 3200.00    1.0820        8725.9        8725.9    
 3190.00    1.0820        8698.7        8698.7    
 3180.00    1.0820        8671.4        8671.4    
 3170.00    1.0820        8644.1        8644.1    
 3160.00    1.0820        8616.9        8616.9    
 3150.00    1.0820        8589.6        8589.6    
 3140.00    1.0820        8562.4        8562.4    
 3130.00    1.0820        8535.1        8535.1    
 3120.00    1.0820        8507.8        8507.8    
 3110.00    1.0820        8480.6        8480.6    
 3100.00    1.0820        8453.3        8453.3    
 3090.00    1.0820        8426.1        8426.1    
 3080.00    1.0820        8398.8        8398.8    
 3070.00    1.0820        8371.5        8371.5    
